id,scheduled_at,board_name,keyword,intent,content_angle,trend_monthly_change,visual_strategy,landing_type,title,description,link,image_url,product_2_title,product_2_handle,product_2_image_url,generated_image_prompt,requires_ai_image,alt_text,product_title,product_handle,status
2535,2027-07-25T09:00:00.000Z,Cozinha elegante,organizador cozinha bancada,cozinha,produto,,listicle_idea_overlay,collection,Organizador cozinha bancada,"Inspiração de organizador cozinha bancada para uma cozinha mais prática, clara e elegante, com detalhes que melhoram o uso diário. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_cozinha_bancada_2535,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organizador cozinha bancada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - organizador cozinha bancada Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2536,2027-07-25T11:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,product_full_bleed,product,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,"Bandeja Organizadora Decorativa para Cozinha Redonda Giratória deixa a bancada ou prateleira mais prática, com tudo à vista e bem apresentado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-redonda-giratoria-para-organizar-cozinha-banheiro?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2536,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - organizador box banheiro Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2537,2027-07-25T13:00:00.000Z,Cozinha elegante,cozinha decorada,cozinha,ambiente,,product_full_bleed,product,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,"Bandeja Organizadora Decorativa para Cozinha Redonda Giratória une organização e estética para deixar o ambiente mais funcional e agradável. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/bandeja-redonda-giratoria-para-organizar-cozinha-banheiro?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_decorada_2537,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Bandeja Organizadora Decorativa para Cozinha Redonda Giratória. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - cozinha decorada Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2538,2027-07-25T15:00:00.000Z,Cozinha elegante,cozinha pequena decorada,cozinha,dor,,environment_title_overlay,collection,Cozinha pequena decorada,"Inspiração de cozinha pequena decorada para uma cozinha mais prática, clara e elegante, com detalhes que melhoram o uso diário. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_pequena_decorada_2538,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Bandeja_Organizadora_Decorativa_para_Cozinha_Redonda_Giratoria.webp?v=1727783718,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha pequena decorada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Cozinha pequena decorada"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória - cozinha pequena decorada Chique Home,Bandeja Organizadora Decorativa para Cozinha Redonda Giratória,bandeja-redonda-giratoria-para-organizar-cozinha-banheiro,ready
2539,2027-07-25T17:00:00.000Z,Cozinha elegante,projeto de cozinha,cozinha,projeto,300,product_in_environment,product,Organizador de Pratos Vertical para Cozinha,"Organizador de Pratos Vertical para Cozinha deixa a bancada ou prateleira mais prática, com tudo à vista e bem apresentado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-pratos-vertical-para-cozinha-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=projeto_de_cozinha_2539,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: projeto de cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Organizador de Pratos Vertical para Cozinha. Sem texto grande, foco em inspirar clique para compra.",yes,Organizador de Pratos Vertical para Cozinha - projeto de cozinha Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
2540,2027-07-25T19:00:00.000Z,Cozinha elegante,decoração cozinha,cozinha,ambiente,30,listicle_idea_overlay,collection,Decoração cozinha,"Decoração cozinha ajuda a criar uma cozinha bonita para usar todos os dias, sem perder funcionalidade. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=decora%C3%A7%C3%A3o_cozinha_2540,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Organizador de Pratos Vertical para Cozinha.",yes,Organizador de Pratos Vertical para Cozinha - decoração cozinha Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
2541,2027-07-25T21:00:00.000Z,Cozinha elegante,cozinha organizada,cozinha,ambiente,,environment_full_bleed,collection,Cozinha organizada,"Inspiração de cozinha organizada para uma cozinha mais prática, clara e elegante, com detalhes que melhoram o uso diário. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_organizada_2541,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha organizada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Organizador de Pratos Vertical para Cozinha, aplicar apenas se fizer sentido natural.",yes,Organizador de Pratos Vertical para Cozinha - cozinha organizada Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
2542,2027-07-26T09:00:00.000Z,Cozinha elegante,cozinha pequena organizada,cozinha,dor,,product_full_bleed,product,Organizador de Pratos Vertical para Cozinha,"Organizador de Pratos Vertical para Cozinha deixa a bancada ou prateleira mais prática, com tudo à vista e bem apresentado. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-pratos-vertical-para-cozinha-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_pequena_organizada_2542,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Usar foto original do produto da Shopify em formato vertical cheio, sem moldura e sem card. Produto: Organizador de Pratos Vertical para Cozinha. Se precisar, aplicar fundo limpo premium e manter o produto grande e claro. Cupom PINTEREST10 apenas discreto, se houver texto.",no,Organizador de Pratos Vertical para Cozinha - cozinha pequena organizada Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
2543,2027-07-26T11:00:00.000Z,Cozinha elegante,cozinha decorada simples,cozinha,ambiente,,environment_title_overlay,collection,Cozinha decorada simples,"Cozinha decorada simples ajuda a criar uma cozinha bonita para usar todos os dias, sem perder funcionalidade. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/collections/cozinha-elegante?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=cozinha_decorada_simples_2543,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha decorada simples. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Cozinha decorada simples"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior.",yes,Organizador de Pratos Vertical para Cozinha - cozinha decorada simples Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
2544,2027-07-26T13:00:00.000Z,Banheiro organizado,organizador box banheiro,banheiro,produto,,product_in_environment,product,Organizador de Pratos Vertical para Cozinha,"Organizador de Pratos Vertical para Cozinha ajuda a organizar melhor o espaço sem abrir mão de um visual limpo e bonito. Clique no botão ""Acessar o site"" para ver detalhes, medidas, preço e comprar na Chique Home. Use o cupom PINTEREST10 e ganhe 10% de desconto por ter vindo do Pinterest.",https://chiquehome.com.br/products/organizador-de-pratos-vertical-para-cozinha-decoracao?utm_source=pinterest&utm_medium=organic_pin&utm_campaign=pinterest_organic_chiquehome&utm_content=organizador_box_banheiro_2544,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Organizador_de_Pratos_Vertical_para_Cozinha.webp?v=1728856530,,,,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: organizador box banheiro. Cenário: banheiro organizado com suporte de parede, nichos, porta-shampoo no box e poucos objetos aparentes. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Organizador de Pratos Vertical para Cozinha. Sem texto grande, foco em inspirar clique para compra.",yes,Organizador de Pratos Vertical para Cozinha - organizador box banheiro Chique Home,Organizador de Pratos Vertical para Cozinha,organizador-de-pratos-vertical-para-cozinha-decoracao,ready
